SA2_CODE21,SA2_NAME21,year,NDVI,NDBI,NDWI,LST
207011155,Surrey Hills (West) - Canterbury,2000,0.4622442282970755,-0.09663284459365813,-0.48673958026853814,30.761289453473832
207011519,Hawthorn - North,2000,0.37528612129108324,-0.08637509655242886,-0.39997221554797807,31.966594173873464
207011520,Hawthorn - South,2000,0.3749122595421484,-0.06823799245723375,-0.4031145945846476,32.53444438349501
207011521,Kew - South,2000,0.4181645258831147,-0.07957285304320882,-0.4479750545087028,31.91541486149038
207011522,Kew - West,2000,0.4366761055789527,-0.09984824350387962,-0.46757512632855425,31.136938083674497
207021156,Bulleen,2000,0.46015105406058004,-0.09865948530206846,-0.48175673175921946,31.241715792515972
207021157,Doncaster,2000,0.42478210263994737,-0.07984105399281477,-0.4519716015738866,32.145466079797394
207021159,Templestowe,2000,0.47985930270062305,-0.08947788755579804,-0.5179988166061291,30.342355066661817
207021160,Templestowe Lower,2000,0.4300609574370984,-0.08736600213587589,-0.4584385767041753,31.715627125765305
207021424,Doncaster East - North,2000,0.42323173509743595,-0.0827175181347456,-0.4672065092058755,32.323466464041786
207021425,Doncaster East - South,2000,0.4186882311587163,-0.09688028090763075,-0.4461070974450189,31.681155977293873
207031161,Blackburn,2000,0.44546402048540035,-0.09792368709146362,-0.4671034730273967,31.04083455883266
207031162,Blackburn South,2000,0.43955074417052176,-0.08500288252267274,-0.4658445289520899,32.73620738790596
207031163,Box Hill,2000,0.41567593365504313,-0.06379635009205062,-0.44424370743450026,32.52649636331592
207031164,Box Hill North,2000,0.4479159040479492,-0.08623461893834719,-0.4734800055937283,32.28169292054132
207031165,Burwood (Vic.),2000,0.41724171071048755,-0.06728706468394319,-0.4493953929500618,32.56255498764187
207031166,Burwood East,2000,0.38618155112777436,-0.059530694760081264,-0.4205743743843178,33.645306021043176
207031167,Surrey Hills (East) - Mont Albert,2000,0.4738928952413118,-0.09246182897843362,-0.5006377467560832,31.38901454067328
208011168,Beaumaris,2000,0.4313483271677972,-0.10095139794720774,-0.45664902088127085,30.923042046283868
208011169,Brighton (Vic.),2000,0.36511779886408335,-0.06471461324520336,-0.40198577130201973,32.3461956218958
208011170,Brighton East,2000,0.416078910556773,-0.06725671674835967,-0.45276770816262696,32.35057696912281
208011171,Highett (West) - Cheltenham,2000,0.3905218176018662,-0.06068573012727582,-0.42465198789710945,32.93298618024184
208011172,Hampton,2000,0.3637349696902117,-0.06266930566398102,-0.40298761600589955,31.93315756309758
208011173,Sandringham - Black Rock,2000,0.39458442259561044,-0.070783079840844,-0.433944276190454,31.12155233237304
208021174,Bentleigh - McKinnon,2000,0.3701000038254787,-0.03299898272929076,-0.4179836107443487,33.035109054661426
208021176,Carnegie,2000,0.3534589136989312,-0.02879797187568546,-0.4001916396314293,33.69092688534741
208021177,Caulfield - North,2000,0.3721227639839632,-0.04968079906720015,-0.40983263294268335,33.01571260214821
208021178,Caulfield - South,2000,0.35505348791603425,-0.03140383241960578,-0.4027398266431051,33.456146435971235
208021179,Elsternwick,2000,0.3285217911474525,-0.04033740079915993,-0.3708326330538148,33.1958424640495
208021180,Hughesdale,2000,0.3712655587093936,-0.039608638378902224,-0.4151834721009231,32.893818905839694
208021181,Murrumbeena,2000,0.39390443979885814,-0.042770115703963926,-0.4380518929052866,33.12293955349362
208021182,Ormond - Glen Huntly,2000,0.3594757060255543,-0.03227953715980377,-0.40736793709335145,33.47859171980841
208021426,Bentleigh East - North,2000,0.36472666666725484,-0.04194901460287685,-0.4001690415349642,33.57956695883403
208021427,Bentleigh East - South,2000,0.42479006307639255,-0.08006084196576556,-0.45307788833745355,32.91237499887696
208031183,Aspendale Gardens - Waterways,2000,0.2960169358056193,0.06472489989520061,-0.3791860469033471,35.91596389742288
208031184,Braeside,2000,0.32268437005828743,0.014627366298437364,-0.37718641752032855,33.61926011578883
208031185,Carrum - Patterson Lakes,2000,0.29684037451508744,-0.017565420924719875,-0.34588338409087316,35.88078390299035
208031186,Chelsea - Bonbeach,2000,0.3587264844622758,-0.03702108805543171,-0.40611928671457065,36.23344453907966
208031187,Chelsea Heights,2000,0.3738319378027617,-0.04797797701598437,-0.42310838938356693,36.4809436137763
208031188,Highett (East) - Cheltenham,2000,0.3241619163244536,-0.03440637141188066,-0.36155469827895503,34.15288746525501
208031189,Edithvale - Aspendale,2000,0.3543675338603276,-0.05782002073955272,-0.39608771235344314,34.31063111150402
208031190,Mentone,2000,0.3361231672465954,-0.03952415056159774,-0.3756291088556759,33.37350062956762
208031191,Moorabbin - Heatherton,2000,0.32040222527313034,-0.018829575216738545,-0.360074981088013,33.69528009632142
208031192,Moorabbin Airport,2000,0.3618727652775837,0.013240178233524443,-0.41779560329681076,36.70352625069493
208031193,Mordialloc - Parkdale,2000,0.33804474027981,-0.03932417196329995,-0.3772833787237257,33.218199888328684
208041194,Malvern - Glen Iris,2000,0.3790974644121647,-0.06433388832408345,-0.4113443150719486,32.20678142586534
208041195,Malvern East,2000,0.40963702763111576,-0.061821143000873706,-0.4469224692676289,32.25630918521591
209011196,Bundoora - East,2000,0.3703281996153915,-0.041618476001960836,-0.41129372883854304,33.714617928891556
209011197,Greensborough,2000,0.43451351159395163,-0.08251206489447978,-0.47240476095168626,31.548977210240864
209011198,Heidelberg - Rosanna,2000,0.4369051668321991,-0.08030436777920262,-0.4651998364817333,31.612527944101995
209011199,Heidelberg West,2000,0.38205006637175926,-0.055393748172665916,-0.4178249794969036,32.814931013089286
209011200,Ivanhoe,2000,0.47834054289775096,-0.10875855338891649,-0.503481903575583,31.00539312864473
209011201,Ivanhoe East - Eaglemont,2000,0.5164230005411798,-0.13758890523289943,-0.5315895184247971,29.10565493660483
209011202,Montmorency - Briar Hill,2000,0.49642108747818137,-0.11307400170944434,-0.5227532212730271,29.714346244805288
209011203,Viewbank - Yallambie,2000,0.45202312395471106,-0.07354252151681036,-0.48984687150322753,31.74864661193123
209011204,Watsonia,2000,0.408043814244108,-0.060718994747998856,-0.44666311829355193,33.031246235724
209021205,Kingsbury,2000,0.45276976727980334,-0.07322944605304546,-0.49278521060771574,32.077018311237865
209021428,Preston - East,2000,0.2706693843133351,0.008720158217691534,-0.31884308932730093,34.512677648584656
209021429,Preston - West,2000,0.340537616714106,-0.007974999594390728,-0.3959088660023651,34.002495448651814
209021523,Reservoir - North East,2000,0.38507433656732365,-0.04281220933257203,-0.42435222966444613,33.34586654592472
209021524,Reservoir - North West,2000,0.3666439871973351,-0.01978768681546976,-0.40802435674585413,33.68951434935423
209021525,Reservoir - South East,2000,0.37009963580306643,-0.036776766801633186,-0.4155397033942668,33.510133398937086
209021526,Reservoir - South West,2000,0.32582483175724386,-0.019094319309283788,-0.370140856957925,33.8958275474436
209031209,Eltham,2000,0.5043900013587759,-0.10692174121068464,-0.5347324199895767,29.06369750472861
209031210,Hurstbridge,2000,0.5206211709618203,-0.06632394171865291,-0.5618736014715179,29.395226453722454
209031211,Kinglake,2000,0.7278972432901235,-0.32257594320476046,-0.7154927038191421,23.387077429636733
209031212,Panton Hill - St Andrews,2000,0.5302551477598033,-0.09021032762273296,-0.5689111222569473,28.28308587965556
209031213,Plenty - Yarrambat,2000,0.469153616796956,-0.037657666842617524,-0.5232722875002598,30.816687892170236
209031214,Research - North Warrandyte,2000,0.5303340032308639,-0.06771330650898982,-0.5680880042202183,29.49126361578987
209031215,Wattle Glen - Diamond Creek,2000,0.4912806932705946,-0.0446517102467273,-0.5392653125992531,30.517816328870374
209041216,Bundoora - North,2000,0.38401828426422213,0.0027799254700216617,-0.4473982309521439,32.88917282656091
209041217,Bundoora - West,2000,0.36206595452691015,-0.03923114008548252,-0.4076205834793191,33.5302803093727
209041220,Mill Park - North,2000,0.32354874994222116,-0.005209151639725467,-0.39641345036166503,33.70395209281803
209041221,Mill Park - South,2000,0.3365068891770698,-0.03157115206513727,-0.3998732269154739,34.01081709876565
209041223,Thomastown,2000,0.2795466788399567,0.020563496078217745,-0.33252158080856087,34.62849137355587
209041224,Wallan,2000,0.5581311498137121,-0.12945622545397373,-0.5998984614768068,29.25917280448459
209041225,Whittlesea,2000,0.48242318247909155,-0.06476256375716363,-0.5369145394368329,31.818508008703454
209041431,Epping - East,2000,0.3322138074399871,0.02597078475302886,-0.4109816120577128,34.61853352749756
209041432,Epping - South,2000,0.3308863442758983,0.03914059416024536,-0.40586232839180986,35.26716905325522
209041433,Epping (Vic.) - West,2000,0.3642148336905512,0.03254228047007536,-0.44792769596772236,34.885412566415205
209041435,South Morang - North,2000,0.40814302384254303,0.025562522424593007,-0.4874155205524659,33.35132767057883
209041436,South Morang - South,2000,0.363142442370038,0.014258272693025867,-0.43269887409919305,33.24128667571531
209041437,Wollert,2000,0.3474040754408971,0.06098170232117451,-0.4370674041355576,35.71823683758306
209041527,Doreen - North,2000,0.3688260478473648,0.055351178679129406,-0.4558478341640679,33.23685112669765
209041528,Doreen - South,2000,0.40988721198919376,0.01099543761312201,-0.48563560485041646,32.2147110449963
209041529,Lalor - East,2000,0.3452930369391881,-0.0172021659168407,-0.38483229082591036,34.30789041774491
209041530,Lalor - West,2000,0.3517873006625457,0.012937351158225559,-0.4142639381393044,34.48070468083057
209041531,Mernda - North,2000,0.3935633923986434,0.033309497793562695,-0.4751784758303114,33.95596069489718
209041532,Mernda - South,2000,0.41554399388486246,0.01410090139888282,-0.48812646426315953,33.30695041521826
210011226,Airport West,2000,0.28361840000554395,-0.016915625548038937,-0.32571469263068326,35.0208708722379
210011227,Essendon Airport,2000,0.2716483164364497,0.0634005333906342,-0.3482794866642266,38.46873156781958
210011228,Keilor,2000,0.31818769024699095,0.012915493883237159,-0.3898090165464744,35.791574910864625
210011230,Niddrie - Essendon West,2000,0.3655644305526815,-0.03791302658112763,-0.41250934029726777,33.549478552307725
210011231,Strathmore,2000,0.3863380624720006,-0.0430289945352564,-0.43655284153139573,34.51943809480405
210011533,Avondale Heights,2000,0.3556673089032251,-0.004422508705557984,-0.4113988971077013,34.412651578329
210011534,Keilor East,2000,0.33772577810033116,-0.022749713037893582,-0.3851426177609133,35.21076814194308
210021232,Gisborne,2000,0.5314109585919199,-0.07821205046758221,-0.5862566676421721,30.53672877943481
210021235,Romsey,2000,0.45442668717028883,-0.01843747524647569,-0.5347746097656358,33.31844020577584
210031236,Coburg North,2000,0.3172773850554212,-0.010306342839252296,-0.36442573210806783,34.95883103122497
210031237,Fawkner,2000,0.33211769017750137,-0.019441521360908924,-0.3786669517827958,34.815013233918975
210031439,Gowanbrae,2000,0.27876773536441146,0.026505801491031045,-0.3957436928627066,36.83715976525795
210031440,Hadfield,2000,0.35969077463635196,-0.04723596451490029,-0.40313003166195965,34.12279592122092
210031535,Glenroy - East,2000,0.38618194481191004,-0.04039148588342734,-0.4325292617423357,34.79804412190584
210031536,Glenroy - West,2000,0.3573976074701237,-0.050578807682353503,-0.40740730467572933,34.34267445195236
210031537,Oak Park,2000,0.3899985265527309,-0.06175561613988905,-0.4286229541435427,33.676605008247606
210031538,Pascoe Vale,2000,0.3749004422569741,-0.03550228172035746,-0.4190222554095995,34.25047297874197
210041240,Sunbury,2000,0.3268160736957597,0.09908870573334332,-0.4377426151518036,38.27712104310674
210041539,Diggers Rest,2000,0.2778460410359945,0.10913104444412954,-0.4141285448803433,38.42905376752295
210041540,Sunbury - South,2000,0.3008658641724749,0.07659651288322006,-0.4136716116210864,37.773250563506565
210041541,Sunbury - West,2000,0.34467107395311053,0.10146636450866152,-0.4560112614350636,39.25227886434127
210051242,Broadmeadows,2000,0.32081091389765554,-0.025758488928086198,-0.3704838414786001,35.458914070253755
210051243,Campbellfield - Coolaroo,2000,0.2593755413006315,0.01797964978171105,-0.3205891396949546,35.541408377119446
210051245,Gladstone Park - Westmeadows,2000,0.32335900500418163,0.018775146264714885,-0.4090284263480171,36.532386296711216
210051246,Greenvale - Bulla,2000,0.3594131317611876,0.04496614782310419,-0.4417694166148169,37.17910604560827
210051247,Meadow Heights,2000,0.2855633810431686,-0.0031069466655833733,-0.3705027375624481,35.78720668683975
210051248,Melbourne Airport,2000,0.29703671810697846,0.0651821432550131,-0.3967011186228211,37.861892605293114
210051250,Tullamarine,2000,0.2770354914946464,0.008802581676830777,-0.3381790930973913,35.17231807649401
210051441,Craigieburn - Central,2000,0.3100254412126099,0.03274295350948032,-0.3963652162449767,36.51710151449892
210051442,Craigieburn - North,2000,0.3247920310358318,0.08995822637937545,-0.43830951465323664,36.73059211724731
210051443,Craigieburn - South,2000,0.32735468451860456,0.04425933728609783,-0.4152285138930384,36.332670483917504
210051445,Mickleham - Yuroke,2000,0.335876346867765,0.1027702490334406,-0.44089999520908113,37.68250521661194
210051542,Craigieburn - North West,2000,0.27242813124056786,0.10524088170121756,-0.41060607068220306,36.766761080104494
210051543,Craigieburn - West,2000,0.31388653991203774,0.07923839351977026,-0.44771087441675317,35.56177254392684
210051544,Roxburgh Park (South) - Somerton,2000,0.2637362852950934,0.046603377068539314,-0.35227345988129644,37.199638928272144
210051545,Roxburgh Park - North,2000,0.28711130807276497,0.08248185076638916,-0.39450604019647334,38.12218825198915
211011251,Bayswater,2000,0.37095411400946066,-0.06218245694275143,-0.3889214341355114,32.51931461221356
211011254,Knoxfield - Scoresby,2000,0.4479160525838212,-0.10590327930520008,-0.46508510888271304,30.819212131627907
211011255,Lysterfield,2000,0.574653923909068,-0.14804440134193453,-0.5898406856181525,28.150066371834683
211011256,Rowville - Central,2000,0.4287793592722022,-0.10054684298494082,-0.46318921928259826,31.53273825193453
211011257,Rowville - North,2000,0.44260648771493377,-0.07278618174906896,-0.47656515928481524,31.64279959368241
211011258,Rowville - South,2000,0.4653198862858997,-0.08937751416723753,-0.49721526904289887,30.07066954028652
211011259,Wantirna,2000,0.4780771433409666,-0.11839769008286631,-0.4996401561651259,31.22890950883065
211011260,Wantirna South,2000,0.4674632670677722,-0.11389441608940419,-0.4944523770626988,30.864669214013162
211011446,Boronia,2000,0.4869658743489283,-0.14521939330699582,-0.4961816021536459,30.658682825792283
211011447,Ferntree Gully - North,2000,0.48289028571300263,-0.14536049996821104,-0.4936453131807611,30.683228533879223
211011448,Ferntree Gully (South) - Upper Ferntree Gully,2000,0.4756772612662305,-0.1278437244043583,-0.49055227005232876,30.747821580487194
211011449,The Basin,2000,0.6514575208857766,-0.27255259767267764,-0.6361534434301649,26.18464491127789
211021261,Donvale - Park Orchards,2000,0.5464694902964008,-0.14636743280928785,-0.5666870292260254,28.34720484530814
211021262,Warrandyte - Wonga Park,2000,0.5589307000793067,-0.11806409688472103,-0.58308618702684,27.9646256093723
211031263,Bayswater North,2000,0.43812966206613263,-0.09224898915169412,-0.4570576727228643,30.689131046445844
211031265,Croydon Hills - Warranwood,2000,0.47757293767001996,-0.12523927245734665,-0.5100580877755914,30.218594708961138
211031266,Ringwood,2000,0.4292759094242706,-0.0941143355622581,-0.4497247223555803,31.607298248100054
211031267,Ringwood East,2000,0.508791008950459,-0.14921603748202691,-0.51874372456867,29.894861124362023
211031268,Ringwood North,2000,0.4975108207490397,-0.14061769096158663,-0.5194788624323149,30.200662363008224
211031450,Croydon - East,2000,0.4867474965545309,-0.13014905787744802,-0.4977657748783402,30.220951554672663
211031451,Croydon - West,2000,0.5167248047023099,-0.15004978137910083,-0.5271425029072807,29.688401224269573
211031452,Croydon South,2000,0.47370479936776466,-0.1168059474774854,-0.49010665606546006,30.283827335163224
211041269,Forest Hill,2000,0.41987476628405507,-0.08682489605045572,-0.4498344630590364,32.536253551624455
211041270,Mitcham (Vic.),2000,0.45362140769390585,-0.1049415468773818,-0.4738222749197733,31.074258321890117
211041271,Nunawading,2000,0.40550256940713153,-0.08456894246246678,-0.4288704953758043,31.703363191230224
211041272,Vermont,2000,0.46700604410099583,-0.12063083536342215,-0.4853944549216336,30.55062972161586
211041273,Vermont South,2000,0.46682295516773004,-0.1138735962636093,-0.4903053419577185,31.46210203775994
211051274,Belgrave - Selby,2000,0.64093138658457,-0.21430307383731856,-0.6368511114060631,30.85068946726191
211051275,Chirnside Park,2000,0.47285228648281263,-0.06759591718133864,-0.515458834162242,30.798621884956596
211051276,Healesville - Yarra Glen,2000,0.6731252976980159,-0.26517086907482684,-0.6652366837605137,26.303747604931583
211051277,Kilsyth,2000,0.48930451936811403,-0.13022484608970378,-0.5025501806819581,30.274210337128764
211051278,Lilydale - Coldstream,2000,0.5126303889984877,-0.07028556994793334,-0.5456756308842791,31.128785226664398
211051279,Monbulk - Silvan,2000,0.6132974681237439,-0.19668007158213852,-0.6186940695323576,30.01874870903129
211051280,Montrose,2000,0.5902309038926604,-0.22321955410108238,-0.5877430755425065,27.648526917443338
211051281,Mooroolbark,2000,0.5144096312704542,-0.1477674394884079,-0.5284348000579346,30.35877968960592
211051282,Mount Dandenong - Olinda,2000,0.7166242866106701,-0.37314197733721555,-0.6848550660373862,24.433459075199906
211051283,Mount Evelyn,2000,0.6107546088092657,-0.21626533827614802,-0.6095381285107395,27.98691928349299
211051284,Upwey - Tecoma,2000,0.6544149089660619,-0.2833241258576558,-0.6400666006010861,26.218490183345473
211051285,Wandin - Seville,2000,0.5800919031325927,-0.13639473368047747,-0.5945539124198047,30.755358204170122
211051286,Yarra Valley,2000,0.7579353094436122,-0.3710863354929675,-0.7341177112346927,24.653213304606414
212011289,Emerald - Cockatoo,2000,0.6906178078666811,-0.2908603784567074,-0.6674377154054969,29.522526702469705
212011546,Beaconsfield - Officer,2000,0.5517090265557476,-0.09501093745979254,-0.5793439717817592,36.8529639966894
212011547,Bunyip - Garfield,2000,0.559393378227531,-0.09684001187630725,-0.5883978599519033,35.57683627962527
212011548,Koo Wee Rup,2000,0.4668800961155422,0.00330304431378377,-0.5259866326949975,37.09203747528446
212011549,Pakenham - North East,2000,0.5216768007512582,-0.06459122845465157,-0.5570411325407763,37.28307918632967
212011550,Pakenham - North West,2000,0.5729327730025636,-0.09924550007762273,-0.5895520952739408,36.8941197067208
212011551,Pakenham - South East,2000,0.4513038720670568,-0.00773907781397902,-0.5107323409592615,36.99940212804651
212011552,Pakenham - South West,2000,0.43247384180346743,0.014148019982355127,-0.5074620550310919,38.96204366198857
212021293,Berwick - North,2000,0.48031382564816666,-0.065697343231917,-0.5169435360343337,37.751915815137345
212021295,Doveton,2000,0.38816426877322896,-0.04088762425551284,-0.4224111135416047,33.29473123813458
212021297,Hallam,2000,0.32888244821079815,0.007798380666465168,-0.3866379717097906,34.09243878553482
212021299,Narre Warren North,2000,0.5381286024450171,-0.09820770815254581,-0.5631100844109396,33.45778776419127
212021453,Endeavour Hills - North,2000,0.5274230453350872,-0.09778401936312982,-0.551770117548868,29.5024036132576
212021454,Endeavour Hills - South,2000,0.38041074312936,-0.04265194206227658,-0.4315891955078436,33.53361115634837
212021455,Narre Warren - North East,2000,0.357998398901434,-0.030883682318297325,-0.42078687107639184,34.84675662312883
212021456,Narre Warren - South West,2000,0.3771365012794465,-0.0301960997434812,-0.4256054346011181,34.76415157384451
212021553,Berwick - South East,2000,0.46301568938682963,-0.027883920547694965,-0.5188727412677008,39.76251672635309
212021554,Berwick - South West,2000,0.40190572001988856,0.021025382913215165,-0.46796033804330045,39.665126469647305
212031300,Cranbourne,2000,0.3903962258429143,-0.02394833209412228,-0.4421605349489211,35.34547692183196
212031303,Cranbourne South,2000,0.4557411617817926,-0.010093141525792283,-0.5109638369927174,36.840734560914626
212031304,Cranbourne West,2000,0.4155853879775064,-0.011514934659339275,-0.4853049741958536,34.44520751272547
212031306,Lynbrook - Lyndhurst,2000,0.4432239363735497,-0.02708181437960732,-0.5069923236999748,35.13049956619566
212031308,Pearcedale - Tooradin,2000,0.45972158311742667,-0.031212468294846876,-0.5009019627395016,36.04664104749525
212031457,Narre Warren South - East,2000,0.3736290033773097,-0.0012867539684934298,-0.4441234340226286,37.08613727935516
212031458,Narre Warren South - West,2000,0.3828252640973213,-0.009892231339820716,-0.4527437864774389,35.50422249347604
212031555,Clyde North - North,2000,0.463791938473855,0.004810222209790712,-0.5313712450912921,40.310605492951495
212031556,Clyde North - South,2000,0.41132279796277466,0.03876688530190919,-0.5015312796155262,40.36223494779048
212031557,Cranbourne East - North,2000,0.4451680888944122,-0.009120690329168556,-0.510626657824496,38.22602686190564
212031558,Cranbourne East - South,2000,0.4585575876693332,-0.021634024471604684,-0.5083376151381436,36.36001649053757
212031559,Cranbourne North - East,2000,0.4185497960030497,0.005963224552250844,-0.4882740862098468,37.72326584257916
212031560,Cranbourne North - West,2000,0.36326371070768126,-0.02045203976912111,-0.4197036905415297,36.92411505300078
212031561,Hampton Park - East,2000,0.34846171487701744,-0.02174102956790171,-0.4169122991735342,34.631237235974915
212031562,Hampton Park - West,2000,0.3658018116273876,-0.021460992270958712,-0.4200180504987506,34.023579530118376
212041309,Clarinda - Oakleigh South,2000,0.336223859436004,-0.03898653169179665,-0.38419045807538643,33.45749228491979
212041310,Clayton South,2000,0.30227823899890166,-0.0035297941575569394,-0.3467112442641757,33.87213922979828
212041312,Dandenong North,2000,0.41620048452623526,-0.06600831034904973,-0.45222410074971986,33.07661512874663
212041313,Dingley Village,2000,0.3745652685013105,-0.032695349899563596,-0.42546934228995026,33.65421606782634
212041316,Noble Park North,2000,0.3336140296146056,-0.03761381606271513,-0.3714337507575846,33.4771580275625
212041317,Springvale,2000,0.35790701498542654,-0.05067224767407705,-0.3909767222782801,33.24435750664871
